number,time,duration,screen_x,screen_y,avg_dilation,saccadic_length
2466,916009,120,179,297,1.012466244725736,166.57130605239308
2467,916149,419,85,235,0.9599662447257367,112.60550608207397
2468,916587,1196,237,238,0.1825337552742643,152.029602380589
2469,920375,120,565,859,1.2424662447257355,702.2997935354957
2470,920575,219,111,673,0.9124662447257363,490.62409235584835
2471,921013,160,120,633,0.1634662447257358,41.0
2472,921293,180,52,588,0.15796624472573617,81.54140052758476
2473,921592,120,105,613,0.07096624472573598,58.60034129593445
2474,922210,319,720,606,0.23996624472573602,615.0398361081988
2475,922549,160,709,565,0.15296624472573628,42.44997055358225
2476,922728,120,764,562,0.20546624472573605,55.08175741568164
2477,923346,199,54,265,0.10846624472573607,769.616138084435
2478,923565,239,35,246,0.090966244725736,26.870057685088806
2479,923825,359,44,251,0.09796624472573567,10.295630140987
2480,924502,100,50,625,0.23296624472573546,374.0481252459368
2481,924642,140,59,567,0.21646624472573572,58.69412236331676
2482,925160,100,13,574,0.15796624472573617,46.52956049652737
2483,925300,120,21,566,0.2369662447257359,11.313708498984761
2484,925898,100,22,577,0.1949662447257361,11.045361017187261
2485,926018,159,36,589,0.21546624472573628,18.439088914585774
2486,926197,100,14,584,0.17546624472573624,22.561028345356956
2487,926516,120,23,590,0.27296624472573594,10.816653826391969
2488,926736,159,74,607,0.27696624472573594,53.75872022286245
2489,926915,359,80,602,0.2934662447257357,7.810249675906654
2490,927912,100,651,507,0.09446624472573584,578.8488576476592
2491,928689,140,675,554,0.10646624472573629,52.773099207835045
2492,928889,179,709,560,0.18996624472573576,34.52535300326414
2493,929148,120,673,568,0.22046624472573617,36.87817782917155
2494,929507,100,698,560,0.18696624472573609,26.248809496813376
2495,929686,319,675,549,0.1949662447257361,25.495097567963924
2496,930025,140,666,546,0.13996624472573593,9.486832980505138
2497,930205,159,699,557,0.0959662447257359,34.785054261852174
2498,930683,100,806,564,0.06796624472573587,107.22872749408155
2499,930922,160,79,587,0.12303375527426441,727.3637329424666
2500,931102,120,85,591,0.08053375527426399,7.211102550927978
2501,931241,219,35,591,0.08053375527426399,50.0
2502,931540,120,70,597,0.10103375527426417,35.510561809129406
2503,931839,140,76,610,0.05146624472573569,14.317821063276353
2504,932099,100,740,603,0.08703375527426394,664.0368965652435
2505,932238,120,760,614,0.1849662447257363,22.825424421026653
2506,932477,140,715,585,0.2654662447257361,53.53503525729669
2507,932677,140,837,596,0.1624662447257359,122.494897852931
2508,933136,120,750,612,0.1744662447257359,88.45903006477066
2509,933395,159,812,588,0.1094662447257364,66.48308055437865
2510,933773,399,75,608,0.09253375527426444,737.2713204784247
2511,934212,139,155,553,0.10353375527426412,97.082439194738
2512,934690,219,722,562,0.10353375527426412,567.0714240728411
2513,935069,179,176,193,0.16853375527426406,658.996965091646
2514,935269,139,235,166,0.13253375527426403,64.88451279003334
2515,935468,279,28,163,0.15153375527426416,207.02173798903343
2516,935767,279,228,145,0.10353375527426412,200.80836635957178
2517,936305,120,1246,189,0.08803375527426383,1018.9504404042426
2518,936445,598,1283,183,0.11153375527426412,37.48332962798263
2519,937063,638,1273,202,0.14346624472573621,21.470910553583888
2520,937861,120,174,150,0.23196624472573601,1100.2295215090348
2521,938000,299,55,162,0.23646624472573619,119.60351165413162
2522,938319,259,-6,185,0.10046624472573606,65.19202405202648
2523,938598,538,56,166,0.08846624472573561,64.8459713474939
2524,939156,180,31,224,0.11546624472573574,63.15853069855251
2525,939356,179,44,202,0.16446624472573612,25.553864678361276
2526,939575,199,265,196,0.12296624472573603,221.0814329607984
2527,939794,439,226,200,0.14996624472573616,39.20459156782532
2528,940353,140,66,619,0.12246624472573586,448.50975463193663
2529,940552,179,52,579,0.11146624472573619,42.37924020083418
2530,941908,239,11,593,0.18053375527426452,43.32435804486894
2531,942287,259,24,582,0.13203375527426386,17.029386365926403
2532,942785,199,33,593,0.12296624472573603,14.212670403551895
2533,943004,140,26,593,0.11396624472573569,7.0
2534,943224,578,24,605,0.254466244725736,12.165525060596439
2535,943822,419,63,628,0.21046624472573594,45.27692569068709
2536,944580,120,39,595,0.16596624472573618,40.80441152620633
2537,944739,160,41,593,0.15996624472573595,2.8284271247461903
2538,944918,140,83,630,0.12896624472573626,55.97320787662612
2539,945178,179,65,620,0.08053375527426399,20.591260281974
2540,945576,179,727,610,0.0959662447257359,662.0755243927991
2541,945796,120,671,610,0.03653375527426439,56.0
2542,945995,199,693,649,0.17346624472573557,44.77722635447622
2543,946214,120,680,583,0.12596624472573614,67.26812023536856
2544,946872,199,723,581,0.05496624472573597,43.04648650006177
2545,947171,239,676,584,0.0875337552742641,47.095647357266465
2546,947431,219,708,577,0.1305337552742638,32.7566787083184
2547,947670,120,703,585,0.11803375527426363,9.433981132056603
2548,947810,100,731,622,0.08796624472573589,46.400431032480725
2549,948168,180,825,614,0.14953375527426394,94.33981132056604
2550,948826,139,73,620,0.07953375527426365,752.0239357892806
2551,948986,160,58,606,0.16553375527426395,20.518284528683193
2552,949185,160,629,580,0.17153375527426418,571.591637447575
2553,949365,199,700,567,0.17453375527426385,72.18032973047436
2554,949664,379,747,607,0.19153375527426375,61.71709649683789
2555,950162,120,95,608,0.151033755274264,652.0007668707146
2556,950302,140,81,600,0.15303375527426377,16.1245154965971
2557,951099,100,59,631,0.0780337552742636,38.01315561749642
2558,951598,140,78,709,0.13946624472573577,80.2807573457052
2559,951757,199,120,703,0.1039662447257359,42.42640687119285
2560,951996,239,48,693,0.07453375527426376,72.69112738154499
2561,952275,199,45,712,0.0729662447257362,19.235384061671343
2562,952654,219,104,739,0.16346624472573623,64.88451279003334
2563,952953,120,92,746,0.10646624472573629,13.892443989449804
2564,953093,339,106,744,0.08746624472573616,14.142135623730951
2565,953452,538,114,739,0.1689662447257363,9.433981132056603
2566,954090,120,683,637,0.11496624472573602,578.0700649575274
2567,954349,140,730,645,0.29746624472573613,47.67598976424087
2568,954648,100,738,653,0.1669662447257365,11.313708498984761
2569,954768,159,731,634,0.13753375527426392,20.248456731316587
2570,955246,279,722,627,0.17953375527426418,11.40175425099138
2571,955545,179,715,616,0.09303375527426416,13.038404810405298
2572,955964,100,807,613,0.0730337552742637,92.04890004774636
2573,956123,299,744,617,0.10853375527426401,63.12685640834652
2574,956682,239,720,620,0.17546624472573624,24.186773244895647
2575,957160,259,695,629,0.24896624472573636,26.570660511172846
2576,957479,140,701,623,0.2754662447257359,8.48528137423857
2577,957639,179,785,679,0.3254662447257357,100.9554357129917
2578,957838,139,766,672,0.3544662447257356,20.248456731316587
2579,957998,120,763,652,0.14696624472573605,20.223748416156685
2580,958177,100,739,733,0.145466244725736,84.48076704197234
2581,958296,159,741,731,0.149466244725736,2.8284271247461903
2582,958476,299,749,705,0.09196624472573633,27.202941017470888
2583,958795,120,726,730,0.15696624472573584,33.97057550292606
2584,958934,319,751,708,0.1509662447257356,33.301651610693426
2585,959393,180,739,698,0.05896624472573597,15.620499351813308
2586,959592,120,746,699,0.11246624472573652,7.0710678118654755
2587,959812,439,755,744,0.19746624472573604,45.89117562233506
2588,960270,100,755,757,0.1624662447257359,13.0
2589,960549,199,753,657,0.07803375527426404,100.0199980003999
2590,960769,179,750,640,0.0544662447257358,17.26267650163207
2591,961427,100,84,736,0.04596624472573607,672.8833479883419
2592,961746,120,106,731,0.09553375527426367,22.561028345356956
2593,961945,139,726,642,0.16253375527426384,626.3553304634678
2594,962464,160,730,590,0.17903375527426402,52.15361924162119
2595,962723,100,727,594,0.21703375527426383,5.0
2596,962842,120,674,572,0.21053375527426388,57.38466694161429
2597,963042,120,709,578,0.23503375527426407,35.510561809129406
2598,963241,100,704,568,0.17053375527426384,11.180339887498949
2599,963361,279,695,617,0.22253375527426433,49.8196748283246
2600,963839,100,749,611,0.22603375527426417,54.3323108288245
2601,964019,180,835,604,0.24553375527426402,86.28441342444185
2602,964238,160,726,596,0.21553375527426377,109.29318368498559
2603,964437,160,731,603,0.22053375527426367,8.602325267042627
2604,964637,160,695,673,0.1890337552742638,78.71467461661771
2605,964856,339,719,655,0.13353375527426392,30.0
2606,965454,100,689,655,0.21703375527426383,30.0
2607,965574,140,685,648,0.1770337552742638,8.06225774829855
2608,966172,259,84,755,0.18803375527426391,610.4506532063014
2609,966571,279,726,650,0.23403375527426373,650.5297840990834
2610,967109,239,742,649,0.08553375527426388,16.0312195418814
2611,967846,180,121,663,0.10553375527426434,621.1577899374684
2612,968126,179,133,253,0.12353375527426413,410.17557216392106
2613,968325,279,66,225,0.15153375527426416,72.61542535852834
2614,968644,359,244,223,0.12553375527426391,178.01123560045303
2615,969063,558,44,227,0.10353375527426412,200.0399960007998
2616,970040,219,729,673,0.16796624472573596,817.3989234149993
2617,970319,140,725,653,0.06153375527426386,20.396078054371138
2618,970618,120,733,621,0.07703375527426415,32.984845004941285
2619,970817,180,718,647,0.18446624472573614,30.01666203960727
2620,971116,120,730,617,0.11103375527426396,32.31098884280702
2621,971256,259,708,564,0.15003375527426366,57.38466694161429
2622,971595,299,756,674,0.10446624472573562,120.01666550941998
2623,971914,299,734,611,0.14196624472573616,66.73080248281148
2624,972233,219,710,566,0.090966244725736,51.0
2625,972771,279,704,589,0.08603375527426405,23.769728648009426
2626,973130,160,709,602,0.09803375527426406,13.92838827718412
2627,973609,100,70,762,0.13503375527426398,658.7268022480944
2628,973808,179,170,259,0.22053375527426367,512.8440308709852
2629,974007,179,252,232,0.2550337552742641,86.33075929238663
2630,974207,219,229,230,0.26053375527426414,23.08679276123039
2631,974506,180,40,239,0.22253375527426433,189.21416437465774
2632,974745,199,62,720,0.17053375527426384,481.50285565092963
2633,975204,179,89,775,0.09303375527426416,61.26989472816156
2634,975602,120,115,262,0.11503375527426396,513.6584468301869
2635,975762,140,53,230,0.09053375527426377,69.77105417004964
2636,975941,339,230,242,0.09953375527426411,177.40631330367023
2637,976699,100,708,690,0.1884662447257357,655.1244156646889
2638,977237,160,784,655,0.10503375527426373,83.6719785830358
2639,977536,339,695,594,0.11653375527426357,107.89810007595129
2640,978015,219,734,608,0.10553375527426434,41.43669871020132
2642,978792,239,742,629,0.10353375527426412,22.47220505424423
2643,979091,120,758,760,0.215966244725736,131.97348218486925
2644,979291,299,749,783,0.20396624472573643,24.698178070456937
2645,979610,159,747,696,0.21796624472573578,87.02298546935747
2646,979949,119,736,702,0.1324662447257361,12.529964086141668
2647,980088,100,741,711,0.08853375527426399,10.295630140987
2648,980228,140,782,764,0.11196624472573591,67.00746227100382
2649,980387,180,760,725,0.09896624472573601,44.77722635447622
2650,980626,140,753,726,0.09846624472573628,7.0710678118654755
2651,980906,279,706,598,0.17453375527426385,136.35615130972272
2652,981384,219,671,591,0.2035337552742642,35.6931365951495
2653,981643,140,697,589,0.17253375527426407,26.076809620810597
2654,981803,179,687,590,0.17403375527426368,10.04987562112089
2655,982640,419,677,599,0.23053375527426434,13.45362404707371
2656,983179,100,61,724,0.14303375527426399,628.5546913356069
2657,983378,179,670,543,0.1930337552742638,635.3282616096973
2658,983677,140,670,537,0.18103375527426424,6.0
2659,983896,359,697,574,0.19953375527426376,45.803929962395145
2660,984435,140,672,600,0.26703375527426365,36.069377593742864
2661,984594,259,682,592,0.18703375527426402,12.806248474865697
2662,985033,140,722,632,0.08503375527426416,56.568542494923804
2663,985192,120,731,631,0.07903375527426393,9.055385138137417
2664,985671,239,703,620,0.1730337552742638,30.083217912982647
2665,986069,379,56,665,0.21203375527426394,648.563027006628
2670,988382,120,680,621,0.08103375527426371,625.5493585641344
2671,988721,379,690,567,0.1905337552742643,54.91812087098393
2672,989359,199,727,593,0.23203375527426395,45.221676218380054
2673,989598,100,707,609,0.26903375527426343,25.612496949731394
2674,989758,100,703,618,0.2005337552742641,9.848857801796104
2675,990256,239,731,613,0.2085337552742641,28.442925306655784
2676,990555,120,793,625,0.17053375527426384,63.150613615387776
2677,990914,120,202,215,0.14953375527426394,719.2920130239179
2678,991174,339,43,177,0.19103375527426403,163.47782724271815
2679,991752,180,1282,221,0.2265337552742639,1239.7810290531147
2680,991951,937,1286,175,0.18303375527426402,46.17358552246078
2681,992988,140,124,130,0.08246624472573583,1162.8710160632606
2682,993167,558,52,199,0.12846624472573565,99.72462083156798
2683,993765,299,39,230,0.08953375527426388,33.61547262794322
2684,994084,140,40,236,0.1175337552742639,6.082762530298219
2685,994244,379,40,197,0.13503375527426398,39.0
2686,994662,199,269,203,0.15253375527426405,229.0785891348207
2687,994882,538,230,207,0.2060337552742637,39.20459156782532
2688,995440,179,220,224,0.17253375527426407,19.72308292331602
2689,995739,2074,30,209,0.16053375527426406,190.59118552545917
2690,997833,120,42,261,0.06646624472573626,53.36665625650534
2691,998032,140,258,255,0.055466244725736136,216.08331726442927
2692,998192,259,230,265,0.06896624472573576,29.732137494637012
2693,998630,120,224,240,0.0575337552742643,25.709920264364882
2694,998869,239,761,645,0.08046624472573605,672.6024085594698
2695,999288,120,702,628,0.17753375527426396,61.40032573203501
2696,999448,299,721,620,0.15953375527426372,20.615528128088304
2697,1000026,100,79,724,0.22203375527426417,650.3691259584822
2698,1000345,179,64,713,0.14653375527426382,18.601075237738275
2699,1000883,359,715,637,0.14553375527426393,655.421238593929
2700,1001262,399,719,633,0.17153375527426373,5.656854249492381
2701,1001840,259,792,639,0.20403375527426393,73.24616030891995
2702,1002319,120,732,647,0.10596624472573568,60.530983801686226
2703,1002737,179,699,655,0.12603375527426408,33.95585369269929
2704,1002976,299,109,718,0.17303375527426423,593.3540258564022
2705,1003296,179,77,779,0.11153375527426412,68.8839603971781
2706,1003495,578,90,718,0.1460337552742641,62.369864518050704
2707,1004232,279,80,797,0.08903375527426372,79.63039620647382
2708,1004532,778,55,820,0.10746624472573618,33.97057550292606
2709,1005469,140,812,744,0.41196624472573573,760.8054941967756
2710,1005628,199,760,710,0.30846624472573536,62.12889826803627
2711,1006864,100,11,214,0.15196624472573594,898.3412491920874
